date,ai_nav,index_nav,tree_nav,ai_ret,index_ret,tree_ret,turnover
2023-02-02,1.1548823409604116,0.9404905375154664,0.8429776203798115,0.026008692050484353,-0.005284052071518463,-0.007036751711262858,0.4280201561824929
2023-02-03,1.1419386711295703,0.9159149902201446,0.845565156359804,-0.011207782275099287,-0.0261305630572787,0.0030695191870297,0.20550072807903125
2023-02-06,1.1558983148440192,0.9405050958716202,0.8785097999337208,0.012224512635727276,0.026847585107833305,0.03896168536052854,0.35618240509542587
2023-02-07,1.1318763924017574,0.9138244277885182,0.8553482553892696,-0.020782037774233944,-0.028368446061821043,-0.026364583008861762,0.3634822044640377
2023-02-08,1.1494361146109668,0.9015159898641942,0.8634987475329526,0.015513816108443532,-0.013469149598146263,0.009528858090642538,0.3394494293701928
2023-02-09,1.1750045031486487,0.9247381265030707,0.8544268542492376,0.02224428849300208,0.02575898475452962,-0.010505971560044264,0.37147227557526835
2023-02-10,1.2250014948582293,0.9135827727375574,0.8395506115340747,0.042550468168933875,-0.01206325709495487,-0.017410785535567273,0.30289176889881597
2023-02-13,1.241125046926003,0.924683931877099,0.8446008950923238,0.013162067259060356,0.012151235192709336,0.006015460520028707,0.4246638013839218
2023-02-14,1.2565191608285848,0.9300546097638426,0.8256730067148036,0.01240335447319346,0.005808122864037694,-0.022410452661728673,0.2044620966971699
2023-02-15,1.2303847967891428,0.926520534452361,0.8441717910569496,-0.020799017519325693,-0.003799857851765206,0.022404492083069435,0.2963381406356407
2023-02-16,1.2296377726069636,0.930183394902832,0.8397171951494442,-0.0006071467919049414,0.003953350534897711,-0.005276883158969305,0.2444342027588166
2023-02-17,1.227187982481321,0.9375427262759607,0.87217858637787,-0.0019922860050473625,0.007911699363217922,0.038657528291591865,0.1468530634459884
2023-02-20,1.2757594685257032,0.9147063999716892,0.9076473965214967,0.039579499422878084,-0.024357637965984058,0.04066691237046705,0.3730750940775108
2023-02-21,1.2706128446427467,0.8853235405968063,0.8997743911953391,-0.00403416475435136,-0.03212272197482421,-0.008674079115227388,0.26447844207722304
2023-02-22,1.2744499154090074,0.8677036051517829,0.8908091259381395,0.0030198583167476245,-0.01990225565802262,-0.009963903557300952,0.13442327891471395
2023-02-23,1.2872807205405898,0.8873669850018824,0.8477554359134336,0.01006772017985859,0.022661401581545504,-0.048330993443028214,0.3119948586633389
2023-02-24,1.2556871221519526,0.8898390334925842,0.8438417588612841,-0.024542897197566766,0.0027858242784371233,-0.0046165166112236,0.3819342075880098
2023-02-27,1.2725630335712124,0.8980904389746681,0.8209717906683909,0.01343958309482272,0.00927291922641045,-0.027102200089925466,0.1786184281841976
2023-02-28,1.257188517874381,0.8861044181692498,0.8157461763371817,-0.012081535681329492,-0.013346117813148676,-0.006365156989078455,0.3433148693911064
2023-03-01,1.237991945178813,0.8825458687469544,0.8196939033870584,-0.015269446405718787,-0.004015948176454895,0.004839406134396592,0.3980838056475549
2023-03-02,1.230850720225273,0.893316813296232,0.8042226509684569,-0.005768393713182474,0.012204401981474653,-0.018874426605678986,0.28080974389803254
2023-03-03,1.2501163740793337,0.8705935174640779,0.8229357166599935,0.015652307414285593,-0.02543699558089353,0.023268513600061005,0.3777791177820689
2023-03-06,1.2539692337169466,0.8718131462720559,0.7998417598834726,0.0030820007780879045,0.0014009164822759211,-0.02806289277399603,0.24660175921356692
2023-03-07,1.2569562972911659,0.8823406863461936,0.8175642780755337,0.0023820868119429537,0.012075454607623505,0.022157530502837117,0.4376983750205499
2023-03-08,1.2416372437333472,0.8736152797670619,0.8191191661372896,-0.012187419396229153,-0.009888931468482923,0.0019018542070061426,0.4486313417920872
2023-03-09,1.2276237374161423,0.8730029375308705,0.8255940300385858,-0.011286312800241966,-0.0007009289447806025,0.007904666584508873,0.15861053779143605
2023-03-10,1.247885376103436,0.854634808228508,0.8399105507993111,0.01650476287623732,-0.02104016895328371,0.0173408724383051,0.16969100847832158
2023-03-13,1.263019801719515,0.8678279593222926,0.8351083320439339,0.012128057517058487,0.015437179678103036,-0.005717535933805268,0.14462706038581863
2023-03-14,1.2391959302687818,0.8763969275457901,0.8206193632406181,-0.018862627029519557,0.009874040276588081,-0.017349807500847192,0.3132369385146768
2023-03-15,1.251099364406227,0.8911181789915267,0.8240052340835771,0.00960577245832555,0.01679747039616072,0.004125994333826276,0.2718816145104864
2023-03-16,1.2575397264250299,0.9201114501157628,0.8211007301292412,0.005147762201813209,0.032535831731148816,-0.003524861049658323,0.3886081908559813
2023-03-17,1.2676224145816544,0.9343833043790191,0.8521665210989139,0.008017788976963772,0.015511006043301296,0.03783432388957061,0.35503500389777864
2023-03-20,1.2500983328893833,0.9432818254380879,0.8527171207519179,-0.01382437032564974,0.009523416158407077,0.0006461174422739989,0.31921580638289193
2023-03-21,1.2320187725030778,0.9508570454537653,0.8531226573085059,-0.014462510596680685,0.008030707060595908,0.00047558158118192527,0.23659846884870334
2023-03-22,1.2546943988649921,0.9496088343405816,0.8393816799221511,0.01840526042946927,-0.0013127221585532757,-0.01610668438897858,0.40038193812494727
2023-03-23,1.272051282215613,0.9528195332235349,0.8189560701623247,0.013833554502452708,0.003381075203647118,-0.024334114322962907,0.2830212577874105
2023-03-24,1.2855311645402332,0.9219385628849959,0.7869201228799667,0.010596964535220094,-0.03241009368695863,-0.03911802897560577,0.15743093363512164
2023-03-27,1.269135318521696,0.9305228846275836,0.7807483321409949,-0.012754141222551486,0.009311164635228025,-0.007842969774853728,0.2901005825711088
2023-03-28,1.2524733644259944,0.9322209115857386,0.7793014276085727,-0.01312858751351249,0.001824809455207196,-0.0018532278236887353,0.13626776669059484
2023-03-29,1.2453322865408027,0.93089965360186,0.7896745469098652,-0.005701580638774212,-0.0014173228335236003,0.01331079211945529,0.354706522014655
2023-03-30,1.2162779738967309,0.9261730189803716,0.8112281076933026,-0.02333057044941546,-0.005077491009047003,0.027294232627580815,0.3172997791536548
2023-03-31,1.2208779128029839,0.9353058880007205,0.8205064532241091,0.003781979946176122,0.009860867066072858,0.011437406375364861,0.1804596199403853
2023-04-03,1.2454176148918472,0.9323204635152176,0.805065738505326,0.020100045902643145,-0.0031919231171359964,-0.01881851709771456,0.2694097213721661
2023-04-04,1.2335718853001902,0.9407988573325354,0.809095259728428,-0.009511451781325328,0.009093862195570467,0.005005207687241952,0.4429669691769116
2023-04-05,1.2374808224129719,0.9365861563997206,0.8001622014883493,0.0031687955597581976,-0.004477791294048938,-0.011040799130472111,0.4097600059354764
2023-04-06,1.235623817241941,0.9339594718853088,0.8049287061393351,-0.0015006334945943055,-0.002804530577847634,0.005956923036504157,0.21129511684590632
2023-04-07,1.2577683370184962,0.9318715086797017,0.8300645472274503,0.017921732705011014,-0.002235603651400703,0.031227412932846955,0.25563194078859064
2023-04-10,1.261141098526686,0.9305516920517519,0.8193451587453945,0.0026815442947028707,-0.0014163075227181475,-0.012913921595447391,0.31018815420630075
2023-04-11,1.245609941375581,0.9270011114243634,0.8232763246779103,-0.01231516217277288,-0.00381556517248382,0.004797936364859105,0.22197505544497775
2023-04-12,1.194883624616981,0.9370005123398004,0.8191323261160633,-0.04072407827973894,0.010786827321137237,-0.005033545162941846,0.2143130808153007
2023-04-13,1.1834921694026654,0.9418017310992521,0.8145471876356984,-0.00953352693068078,0.005124030025834926,-0.005597555284022886,0.17348853165290454
2023-04-14,1.2052044525752705,0.9401014562065507,0.8082722710754989,0.018345945781427314,-0.001805342713393491,-0.007703564207757039,0.385522995131266
2023-04-17,1.1752825727044771,0.9343037849756369,0.7959573190695945,-0.0248272231378307,-0.006167069727035904,-0.015236143124788711,0.12277356782064817
2023-04-18,1.138275023774809,0.9313081913868938,0.7915971832129917,-0.03148821380419944,-0.0032062308179788062,-0.00547785132712827,0.4469725004874946
2023-04-19,1.1415429717021381,0.9300446412032999,0.8033855783553739,0.002870965152597093,-0.0013567476322872717,0.014891911432194245,0.14917718108501654
2023-04-20,1.1409504961553247,0.9368106397132603,0.8112964141124263,-0.0005190129162900069,0.007274918009533946,0.00984687299621019,0.2851561652802699
2023-04-21,1.1154526256683388,0.9431191776879386,0.8174439884233826,-0.022347920065687636,0.006734058845242379,0.007577470088638157,0.4119633564101423
2023-04-24,1.1376085163336724,0.9578235166338374,0.7769766883045541,0.01986269085346283,0.015591177969624762,-0.049504676396089735,0.33008912945443786
2023-04-25,1.124563982866634,0.971360164807934,0.787846367598431,-0.011466627824727326,0.014132716454561073,0.013989710962365672,0.22982443677668585
2023-04-26,1.168678150243695,1.000668763211297,0.79240448009408,0.0392277967720514,0.030172740725020474,0.005785534697003683,0.4061689843709324
2023-04-27,1.177441119011969,0.9884852670058139,0.7800749315492627,0.007498188244938725,-0.012175353776792732,-0.015559665366043208,0.13624244768836644
2023-04-28,1.1546865366890546,0.9874142499707114,0.7711534493287369,-0.019325452420082354,-0.0010834931696520774,-0.011436699039677251,0.18667255416503897
2023-05-01,1.1444981184378058,1.0064250031684314,0.7689574622178323,-0.008823536022566764,0.01925306749247725,-0.002847665549335374,0.2600131928551855
2023-05-02,1.147517134656076,0.9939650260436408,0.7559772436951345,0.0026378516221512004,-0.012380432804793298,-0.01688028162866153,0.37328067573249724
2023-05-03,1.1662503720564532,1.0103851472309313,0.765175828257726,0.01632501758328148,0.01651981785782625,0.012167806159918068,0.3940106341162629
2023-05-04,1.1740777773404676,1.0002737694700028,0.7445226544891763,0.006711599388570592,-0.010007448930380402,-0.026991409040685654,0.22903970552445385
2023-05-05,1.1687885042788582,0.99684943277927,0.7144374957774382,-0.004505044864736959,-0.0034233994684746464,-0.04040865449874026,0.16050705716637012
2023-05-08,1.1682822253154133,0.9794247765771372,0.7076212697249589,-0.0004331655912010154,-0.017479727257858586,-0.009540689133430846,0.15785048346280198
2023-05-09,1.1554854517477366,0.9749702478077027,0.7351075959166571,-0.010953495046303285,-0.004548107088940592,0.03884327304404209,0.41223167515570475
2023-05-10,1.1538572848639528,0.9850727425634529,0.723366733801923,-0.001409076056579607,0.010361849275366621,-0.015971623990762334,0.20820884208473198
2023-05-11,1.1338568905279136,0.9938733351827703,0.7342604579713353,-0.01733350787692722,0.00893395202106159,0.01505975276490309,0.25278152295150125
2023-05-12,1.1545231459898175,1.0154796201412208,0.7582292829751234,0.018226511330086764,0.02173947543776004,0.03264349147986372,0.23543796351901952
2023-05-15,1.122019956609557,1.0090613306578173,0.7441797586458206,-0.028152912735581792,-0.0063204512981865565,-0.018529387673047328,0.2555204475850163
2023-05-16,1.1133552636484652,1.0246848181032358,0.7517794605563235,-0.007722405390430255,0.015483189148902626,0.010212185728260019,0.27421763281989275
2023-05-17,1.1093651413910661,1.0107853568406435,0.7424997875375944,-0.0035838715526645038,-0.013564621059108809,-0.012343610733741102,0.40005450916126045
2023-05-18,1.0817446203975034,0.9998624178017401,0.7392968303883086,-0.024897592292226288,-0.010806388285090132,-0.004313748236761068,0.4218293386315691
2023-05-19,1.0800471779084573,0.9883881138680857,0.7546069450916553,-0.0015691711860997995,-0.011475882810838537,0.020709022511708936,0.21835632031264604
2023-05-22,1.1197028213190408,0.9655568406805474,0.7401943117930107,0.03671658444344793,-0.02309950197416619,-0.019099523788366386,0.18577464704425953
2023-05-23,1.14471283203954,0.9688726924562054,0.7515065413361591,0.022336293384557854,0.0034341342072838218,0.015282783673041608,0.13054042874211594
2023-05-24,1.1424128169988665,0.9817993568747407,0.7796375404975108,-0.0020092506839254802,0.013341963829907105,0.037432806787463774,0.297672702943427
2023-05-25,1.146643460642462,0.9923570646993977,0.7842875471039175,0.003703252957813754,0.010753427113931196,0.005964318500414093,0.36825723566713
2023-05-26,1.1782037245573511,0.9951618184734551,0.7819881252103256,0.027524042998689345,0.002826355425712736,-0.00293186077234393,0.32097935638084063
2023-05-29,1.1776981283748893,0.9788788356268222,0.8071543722195418,-0.0004291245834005828,-0.016362145878557128,0.03218239024083314,0.3804968559281139
2023-05-30,1.1696194499291452,0.9863908547524611,0.796995209208408,-0.006859719185332993,0.0076741051621865095,-0.012586394078740785,0.1837598250598788
2023-05-31,1.166091485280197,0.993598212676653,0.8209968696521035,-0.0030163354834447055,0.007306797188423574,0.030115187853556147,0.24977831777057358
2023-06-01,1.181608139944058,0.9932704342836026,0.8068967336551862,0.013306550008923551,-0.0003298902804659837,-0.017174408963206215,0.13653750988229085
2023-06-02,1.1972632859359242,0.9836340321246303,0.8081254895314393,0.013249016710910177,-0.00970169032155138,0.0015228167682458664,0.17571050403529345
2023-06-05,1.2313280788265266,1.0049988854067637,0.819042940052699,0.028452215390513024,0.021720327463645966,0.01350959802986753,0.4204333726563926
2023-06-06,1.2478662193128494,0.9858817938962324,0.8225575666897899,0.013431140547110667,-0.019022002698832672,0.004291138431478173,0.2009327674429189
2023-06-07,1.2583159417105103,0.9962993249803539,0.8341768840617254,0.008374072665750333,0.010566714132077779,0.014125840965386754,0.2103445188796895
2023-06-08,1.2834398092877353,1.0187044410067048,0.8662109520340266,0.019966263435455073,0.022488338057232705,0.038402008715852705,0.2063322422677279
2023-06-09,1.2564264202841333,1.0221920436787608,0.8808963467635547,-0.021047647741730565,0.003423566769385526,0.01695360084635727,0.23474138583855075
2023-06-12,1.270104854413444,1.0059897434065355,0.8664971335168988,0.010886776900327619,-0.01585054430077058,-0.016346092590301946,0.3301222826626124
2023-06-13,1.2971925748089626,0.9943970625075598,0.8724044783806667,0.021327152873554165,-0.0115236571495451,0.006817500757090172,0.3411321169491373
2023-06-14,1.3394176032492846,0.9904371110189706,0.8769509124359016,0.03255108706318372,-0.003982263864098134,0.005211383214898137,0.1207765645120034
2023-06-15,1.3195537261228496,1.0111225729543862,0.8499623668276396,-0.01483023448269407,0.020885184637451717,-0.030775434776954734,0.3014464836679486
2023-06-16,1.3147534925169504,1.0154019881773901,0.8460569376058619,-0.0036377704907880988,0.004232340704747437,-0.004594826046656789,0.4094994291854437
2023-06-19,1.3494268295209717,0.9849419881574049,0.8718383753315069,0.026372500397502663,-0.029997971615812857,0.030472461816340914,0.24397874864814598
2023-06-20,1.3495225316414798,0.9849629381791519,0.8913951212196491,7.092057043365022e-05,2.127031033193647e-05,0.022431618567726047,0.3817197593237508
2023-06-21,1.3249545510005187,0.9950666422702164,0.8831800017957242,-0.01820494290753196,0.010257953573098524,-0.00921602466556539,0.23392462881920356
2023-06-22,1.416076519068493,0.9906976542147619,0.8962942486721687,0.06877365566929443,-0.004390648696138328,0.014848894732421538,0.2106692825232277
2023-06-23,1.4175212570450983,0.9968029519703339,0.9060284779158865,0.0010202400485785016,0.006162624620738722,0.010860528512972941,0.44370936071045014
2023-06-26,1.4145505022325682,0.9895724146304768,0.9237475646078764,-0.002095739162827721,-0.00725372785620748,0.019556876106972574,0.27349599110213135
2023-06-27,1.4290032848564993,0.9738847481658441,0.9130171553460534,0.010217226321096697,-0.015852974711800923,-0.011616170556701867,0.34301542126338413
2023-06-28,1.4252333765118805,0.9548317668244839,0.9337069703122803,-0.0026381383335989123,-0.019563897450127977,0.02266092684576677,0.20729110393241906
2023-06-29,1.4992758512127178,0.9689375665867344,0.9195973563983257,0.05195112317819071,0.014773073385652683,-0.015111394005375747,0.2806199530466099
2023-06-30,1.5345969676345,0.9463289336006685,0.936010835379226,0.023558784324587054,-0.023333425976772647,0.017848549549103736,0.31341010403718617
2023-07-03,1.520339232931385,0.9681316074820572,0.9522483966533556,-0.009290865943188096,0.023039213012786393,0.017347621053500933,0.24550474831423447
2023-07-04,1.5049583670660702,0.9673280296817749,0.9792188298675698,-0.010116732852876986,-0.0008300295063935849,0.028322896955249185,0.24176133197367333
2023-07-05,1.5255048125016568,0.953680539983998,1.001145476375963,0.013652500883225038,-0.014108440238485084,0.022391978013084773,0.4407300266070349
2023-07-06,1.5063478811842563,0.9549237658376176,1.0185130848353299,-0.012557765246236948,0.0013036082854751684,0.01734773703641526,0.381828836682141
2023-07-07,1.4374984487972755,0.9377700789413719,0.9805001012609419,-0.04570619658777156,-0.017963409760986832,-0.037322037527415544,0.1518191841940707
2023-07-10,1.4522145303827085,0.9536906213988132,0.9694834845703876,0.010237285193417505,0.01697702114297962,-0.011235711935558898,0.3202440577577439
2023-07-11,1.4434818610322688,0.9757845507340333,0.976905840683593,-0.006013346628709446,0.023166767963822516,0.007655990258043907,0.41899719492792054
2023-07-12,1.4446579631188183,0.9399219637165237,0.9916598186195731,0.0008147674856879711,-0.03675256693758053,0.01510276356384133,0.15993684736131877
2023-07-13,1.4735966702269798,0.9416134588493429,0.9939665104047528,0.020031528463448002,0.0017996123062502234,0.0023260918128061446,0.43391135352852206
2023-07-14,1.462832095124518,0.9454566772209049,1.0152515057083187,-0.00730496703742119,0.004081524467862356,0.021414197642230747,0.16832861280808298
2023-07-17,1.4776386696265154,0.9462126436745408,1.0291046293134956,0.01012185509967019,0.0007995781000331693,0.013645016557263641,0.24769514471195658
2023-07-18,1.5081884527733962,0.9268673918778767,1.0270020677606615,0.020674731769575613,-0.02044493056184331,-0.0020430979445080558,0.15376072963722287
2023-07-19,1.5198539992656535,0.9298192191921117,1.0396313151047902,0.007734806927347456,0.003184735313920779,0.012297197581759936,0.200105058097274
2023-07-20,1.5159954065380867,0.9288136267204664,1.006366935385571,-0.0025387917059343447,-0.001081492456693996,-0.03199632334648001,0.3905468680947937
2023-07-21,1.5381703870261965,0.9047002360079571,1.0042988365204033,0.014627340157150255,-0.025961495416094313,-0.002055014719234093,0.2314914859711038
2023-07-24,1.5743905107256684,0.905150764935809,1.0309523363019417,0.023547536739084832,0.0004979869684128119,0.026539411191478606,0.3095441530224854
2023-07-25,1.623608337531888,0.8998923927340701,1.042112932501782,0.03126151134100397,-0.005809388231707336,0.010825521032207576,0.29781747877563924
2023-07-26,1.5954187104218902,0.9131957740402975,1.0563678278389939,-0.01736233207132324,0.01478330232996942,0.013678839301025092,0.4396059128827771
2023-07-27,1.6257428202797946,0.8962852504171305,1.0590222081030363,0.0190069914937161,-0.018517960884059922,0.002512742431272755,0.3644570349727218
2023-07-28,1.6206144926473145,0.8736218478396396,1.0630674314050523,-0.0031544519640550888,-0.025285926067558702,0.0038197719283546935,0.4459653240621599
2023-07-31,1.585744615079188,0.8606097416486801,1.06419416855768,-0.02151645423777832,-0.014894437705669616,0.001059892457751627,0.35153733051094704
2023-08-01,1.5604327347059053,0.8768841274809478,1.0611883731323437,-0.01596214178032613,0.018910297019286287,-0.0028244802632305848,0.23897393980607542
2023-08-02,1.5985212164497402,0.8683630487129141,1.0779739324892674,0.024408922535846256,-0.009717451258369047,0.015817700025658337,0.36678145511830956
2023-08-03,1.5836509232322085,0.8839358851704615,1.088088479876818,-0.009302531029621348,0.017933554957951646,0.009382923911892806,0.16968510437319356
2023-08-04,1.5605999386069935,0.8938787762911284,1.0960962642191643,-0.014555596998717533,0.01124843021702806,0.0073594974034214755,0.29456514578443516
2023-08-07,1.543243960569218,0.8682372528680226,1.1279309758115814,-0.011121349942681448,-0.02868568323044584,0.029043718724007753,0.1586784798765644
2023-08-08,1.4944216235151262,0.8775346667760278,1.1754438320486127,-0.031636175680275457,0.010708379394334056,0.0421239040827338,0.15144678317043214
2023-08-09,1.5071366906075818,0.8828504556738053,1.1735082655740712,0.008508353260137942,0.006057639770867489,-0.0016466686214756472,0.39062790615851767
2023-08-10,1.5791506512405398,0.8926884434182281,1.1854020750006844,0.04778197032939754,0.011143436219800499,0.010135258332240852,0.43229574222283923
2023-08-11,1.6172135862550596,0.8883000512455492,1.1783519848011963,0.024103422295155143,-0.0049159280654234565,-0.005947425222352601,0.3374037816644022
2023-08-14,1.5938580329599688,0.8794692159701061,1.1726900259429711,-0.014441848308469117,-0.00994127520657109,-0.004804980966005959,0.39193742019252387
2023-08-15,1.6082688007801118,0.8708369194419835,1.1979647837770762,0.0090414375196143,-0.009815348134272898,0.021552803618144125,0.31867836710551467
2023-08-16,1.5768671329024453,0.8586382756114602,1.2006224620155745,-0.019525136508545628,-0.014007954369160153,0.0022184944620150227,0.34648459668600207
2023-08-17,1.6014928995107065,0.8381092592168227,1.2389962696708154,0.015616893836155972,-0.023908806511121754,0.03196159398085892,0.3786048188934828
2023-08-18,1.6485662392252745,0.8308159613448018,1.3129278189730473,0.0293934114406314,-0.008702084831798839,0.05967051807337118,0.1451713279397486
2023-08-21,1.61207477911619,0.8110259543752426,1.282808281231574,-0.022135270783073435,-0.023819964818112202,-0.022940741529136388,0.15499314650789978
2023-08-22,1.5558191536716925,0.8136995139108556,1.2808340768946027,-0.034896411862072076,0.0032965153842363995,-0.001538970683191976,0.3671776737067842
2023-08-23,1.522038611018749,0.8253966845979516,1.2967661188652035,-0.02171238384179959,0.014375295163783972,0.012438802385105474,0.2448093923208272
2023-08-24,1.4914549123069962,0.8349975450210282,1.3430990865465369,-0.020093904642328436,0.011631813650612496,0.03572962541763438,0.4425565987668169
2023-08-25,1.5082197977882104,0.8214951248523809,1.3716995433861265,0.011240625072119854,-0.016170610619348862,0.021294375914683326,0.31409386150015645
2023-08-28,1.5559211441000849,0.8121472434994753,1.421109867485491,0.03162758265196368,-0.01137910752006636,0.03602124411107708,0.26305289693313044
2023-08-29,1.6153620836826164,0.8013756896571528,1.412591918695622,0.03820305406088619,-0.013263055349309326,-0.005993870695543475,0.4374448632304396
2023-08-30,1.596117735218557,0.8066202057724481,1.4023868443598833,-0.011913334266325725,0.006544391329788323,-0.007224361261504359,0.29128702135020335
2023-08-31,1.5935579081468303,0.8120463305743297,1.3758810475508159,-0.0016037833646251186,0.006726988442702562,-0.018900488774312364,0.4099943322265686
2023-09-01,1.619954635930118,0.8077141420235303,1.426114439502813,0.0165646492344824,-0.005334903179397846,0.036509981761444314,0.31220977544525313
2023-09-04,1.593763857817804,0.7886578840706825,1.4362175023036392,-0.016167599716319394,-0.023592824442948464,0.007084328242513605,0.15452319898880032
2023-09-05,1.5523309482485363,0.8050846269857462,1.4270132700400748,-0.02599689368411074,0.02082873099584903,-0.0064086618139670435,0.3337673328771829
2023-09-06,1.5755366669934627,0.802626520436222,1.4068349041336754,0.014948950654568121,-0.0030532275330202676,-0.01414027909203175,0.17652573975301022
2023-09-07,1.573488540407528,0.7973739412442259,1.4200942542850834,-0.0012999548844795361,-0.0065442382705486885,0.009424951081643033,0.21527439569951784
2023-09-08,1.5624429615362525,0.7950124016372174,1.4191024314979621,-0.007019802551860204,-0.0029616463303571766,-0.000698420392962269,0.1610610278663566
2023-09-11,1.6080309167115987,0.8047203866047037,1.4235585431152507,0.029177356420436854,0.01221111135812977,0.003140091594787068,0.3847024442645845
2023-09-12,1.5949842839635575,0.8169264828056149,1.4679968607864262,-0.008113421584406644,0.015168121007113304,0.031216361199960765,0.28110446758396923
2023-09-13,1.5809249762301198,0.8362567337838308,1.4576824195069373,-0.008814699853029266,0.02366216714119608,-0.007026201182721376,0.28461004507440285
2023-09-14,1.5539029907110822,0.8377348962981489,1.457257083079561,-0.01709251604302836,0.0017675941545244433,-0.0002917895020784216,0.38380938398016945
2023-09-15,1.612695146057408,0.841609164925061,1.4900269541949571,0.03783515167791894,0.004624695287294342,0.02248736444371551,0.32137235235483297
2023-09-18,1.582712240864983,0.8392370822453527,1.4817389961644274,-0.01859179973705808,-0.002818508612509617,-0.005562287317820812,0.37485269683034755
2023-09-19,1.6260270417245117,0.8453015851433242,1.5164171198646377,0.02736745173327055,0.007226209406460179,0.02340366541609348,0.44135232069278096
2023-09-20,1.6630100493653848,0.8435306129806175,1.4984833203624606,0.022744398888747963,-0.0020950773000223276,-0.011826429065755924,0.3161632748294921
2023-09-21,1.7017300624856107,0.8756944507058855,1.5132788982010175,0.023283090282588167,0.038130018318620465,0.009873702054273186,0.4359112066799843
2023-09-22,1.7022660789812434,0.8839130204375204,1.5158240349844876,0.0003149832675870239,0.00938520248131076,0.0016818689446445219,0.2798798300295086
2023-09-25,1.756925181447976,0.8778834336334841,1.473771517584587,0.032109611500597254,-0.006821470738208771,-0.02774234767977607,0.2794391646222392
2023-09-26,1.8122120302662452,0.9115164501108965,1.4967201193737987,0.031467958568790325,0.038311483266301516,0.015571342990006341,0.18457860217417765
2023-09-27,1.785964525463659,0.914262437376338,1.4939027023188869,-0.014483683125495006,0.0030125482267571594,-0.0018823940551359743,0.15589511837431358
2023-09-28,1.790446682958248,0.8930791308906355,1.4959608227056662,0.0025096565081130016,-0.02316983135224532,0.001377680342625085,0.38667151761200624
2023-09-29,1.7882289833697302,0.8905546148456688,1.498526577869385,-0.001238629225670939,-0.0028267551638443897,0.0017151218967608622,0.2619346353422522
